date,OLAELEC,WHIRLPOOL,SAGILITY,RAMCOCEM,TATACHEM,INDEX,AAPL
2025-02-10,-0.0338716592825497,-0.0405124966164395,-0.0496009122006841,-0.0012852033974072,-0.0236203564526519,-0.0213367008091295,0.0011874050171847284
2025-02-11,-0.0346153846153844,-0.0271769794997179,-0.0235952809438112,-0.01879930621608,-0.0289751484495272,-0.0341954682163428,0.021831854672898388
2025-02-12,-0.0098069261415875,-0.0334944417593039,0.0139258652467744,-0.0110053030735016,-0.0050393522450596,-0.0070165831516235,0.018270080537830635
2025-02-13,-0.0052615289384092,0.0228034205130769,0.0074732377297517,-0.0062269372693728,-0.0117801047120419,-0.0035280985475661,0.01967330050413918
2025-02-14,-0.0530491599253267,-0.0198014961130396,-0.0495188452285486,-0.0199002088651658,-0.0250503887129283,-0.0330621770295049,0.01271062034444026
2025-02-18,-0.0166421928536465,-0.016656662665066,-0.0273486430062629,-0.0122567528318326,0.0024575775307198,-0.0138441069237813,-0.0005314876576546501
2025-02-19,0.0046457607433216,0.0208555877715042,0.013522215067611,0.0139378969654198,-0.0032103665654914,0.0224769500874335,0.001636168138018812
2025-02-20,0.0191577208918249,-0.0160446459713986,-0.020542143159678,-0.0022620497650946,0.0009954910113016,0.0122458212377429,0.003920451581851392
2025-02-21,-0.0131259115216334,-0.0081024965817592,-0.0121081081081081,-0.009010580165097,-0.0101205101205101,-0.0056814719007536,-0.0011389815035128814
2025-02-24,-0.0193760262725779,-0.0166436922448564,-0.0306412781790326,-0.0028157447058133,-0.011465043437149,-0.012051023604887,0.006312374747486027
2025-02-25,-0.0058606831882116,0.0068532267275842,0.0153533529013321,0.0004706159185834,-0.0103425599330423,-0.0044635317393297,-0.00024284399473972762
2025-02-27,-0.0412666329796193,-0.0099520445521579,-0.042250389148321,-0.0088198976891867,-0.0312311223873383,-0.0167224080267558,-0.012730873159711109
2025-02-28,-0.0015811665495433,-0.03328125,-0.0048757836080799,-0.0164323426469715,-0.0305543430816237,-0.0250454218954663,0.019131905122169668
2025-03-03,-0.0300897413338026,-0.0068423037551854,-0.0205319645356977,0.015199034981906,0.013121502540683,-0.0064032417088312,-0.015754251313333967
2025-03-04,0.0148766328011611,0.0171422371704459,0.0145307289185327,0.0058222433460075,-0.0057774109580343,0.0115005197769684,-0.0088223823459046
2025-03-05,0.0178762960314622,0.0220266666666666,0.0331063629960084,0.0168930891907854,0.0251596424010218,0.0270912240101766,-0.0008052953828132647
2025-03-06,-0.0100105374077976,0.0273965454260816,0.0009090909090909,0.0180065055762081,0.0149495452846641,0.0148519527956307,-0.0017391944176556873
2025-03-07,0.002838389214121,0.0124949207639171,-0.0020435967302451,-0.0053064019171515,0.0007364674113168,0.006870850082395,0.01589256603004152
2025-03-10,-0.0474084556872457,-0.0341125714859035,-0.0500568828213879,-0.0097516204898755,-0.0014105237335949,-0.0190235534600886,-0.04847955156408401
2025-03-11,-0.0545961002785516,-0.0250856964786538,0.0141317365269462,-0.0098476510455888,0.0021494810538598,-0.0065025497115213,-0.02918934700724396
2025-03-12,0.0029463759575723,0.0014916626711416,-0.0188946622579122,-0.0404259053413678,-0.012133839931364,-0.0026946318156267,-0.01747876781169988
2025-03-13,-0.0107716412064239,0.0020213841161764,0.0115551275878671,-0.0226191927813682,-0.0122828784119106,-0.0069080187266841,-0.03364361039356367
2025-03-17,-0.0708770540487031,-0.0100334448160535,-0.0138029509757259,0.0371155885471898,0.0090440899384498,0.0032705241351911,0.002388816946306438
2025-03-18,0.124440656296612,0.0196803946803947,0.0207528957528957,0.0103452423914351,0.0178015685298145,0.0265809626848256,-0.006121528964846634
2025-03-19,0.0204661739624787,0.0153562976597423,0.0189125295508274,0.0191094177878319,0.0189579256360077,0.0199344244227694,0.011989299247109786
2025-03-20,-0.0397400185701021,0.0197337753146527,-0.0155452436194896,-0.0081780477831648,0.0052214620093626,0.0077902343486189,-0.005296369796450651
2025-03-21,0.0843163798104815,-0.0031999187322226,0.0238039123261841,0.0081276871429412,0.0117021911755925,0.0214409928731063,0.0194768206351692
2025-03-24,-0.006063848760478,0.0238471337579617,0.0234806629834254,0.0061342524975169,0.006373561522573,0.0098475951792051,0.011270452024841005
2025-03-25,-0.0288892876368204,-0.0168217787289105,-0.0263157894736842,0.0016258274300313,0.003870286753064,-0.0135099139835243,0.013681912241200633
2025-03-26,-0.0439763488543976,-0.0185269552012148,-0.0323400323400323,-0.012,-0.0058998773292833,-0.0141230008330891,-0.009921878605060552
2025-03-27,0.0649400850405874,0.0166073546856464,0.0200525185008353,0.0359091709206125,-0.0036432013162533,0.0094622578490313,0.010472673711788838
2025-03-28,-0.0372050816696915,0.0044137791081122,0.0042124970746548,0.0158595298782213,0.0201698513800425,-0.0005029232413402,-0.02658029581236332
2025-04-01,-0.0064090480678604,0.0582382058793817,0.0149149382428337,0.00490660719264,-0.0290785061856861,-0.0048960378176713,0.004771943413171442
2025-04-02,0.0258015556820336,0.0156555772994129,-0.0169919632606199,0.0172002441324974,0.0139922596010717,0.0099566869149241,0.0031363286964034565
2025-04-03,-0.0005548363232846,0.014474364396823,-0.0191544031768278,0.0270004909180165,-0.0018790369935408,0.0069632240320163,-0.09245607048480542
2025-04-04,-0.0288675055514434,-0.0157038958632508,-0.0357227911407478,0.0001593371574251,-0.0441228379809389,-0.033034683309945,-0.07288742745362853
2025-04-07,-0.0325838414634145,-0.030261671686747,-0.0501358360088911,-0.0216664011470447,-0.0146479566715903,-0.039937755826934,-0.0367342786061855
2025-04-08,0.0021666338388812,0.0488716330987624,0.0163806552262091,0.0138413939097867,0.0109306683322922,0.0217192146692786,-0.049818154997102404
2025-04-09,-0.0151336477987421,-0.0102720710716267,-0.0281401893067281,0.0077096048827498,0.0027803521779425,-0.0105321966561826,0.15328847459654016
2025-04-11,0.0017960486928756,0.0346423562412341,0.0494867070281652,-0.0045159919243438,0.0255699322242759,0.0307130359619953,0.04059436926686022
2025-04-15,0.0013944223107569,-0.0008585242420134,0.0499122146977677,0.0346373485616693,0.0176028837488735,0.0305789818954032,-0.001876367594633943
2025-04-16,-0.0011935548040581,-0.0048842257597683,0.0212613473483038,-0.0073248736201381,0.0007084661707403,0.0094497799973094,-0.038933417075920684
2025-04-17,0.0001991635132443,0.0042265042719504,0.0130994152046783,0.0053523176054874,0.0014749262536872,0.0045278873001375,0.013949665806890499
2025-04-21,0.0529669454400638,-0.0101371226863373,-0.0030016162549065,0.0151444668424045,0.0057731958762885,0.0193986577876146,-0.019392891310289984
2025-04-22,0.0037821482602116,0.0141270058976818,0.0037054191755443,-0.0035132382892058,-0.0021085925144964,0.0080117573491367,0.034065110587777614
2025-04-23,-0.0099849284099472,-0.0183932918582633,-0.0136132902630364,-0.0018905523478615,0.0067500146739449,0.0028435481686983,0.02433168803229968
2025-04-24,-0.0026641294005709,0.0903370992927343,-0.0121637426900585,0.0111088358759086,0.007579291044776,-0.0004992715032154,0.018426088780694405
2025-04-25,-0.048654836863194,-0.0256939471799839,-0.032204593890599,-0.019138271479925,-0.0435713459090383,-0.0245739149557814,0.004367221263343435
2025-04-28,-0.0062174087444846,0.0374389347628723,0.0048935649620749,-0.0019098745676973,0.0147619335712987,0.0053465085044914,0.004109375580146679
2025-04-29,0.0129162462159435,0.0763845480685085,0.0253226199172145,-0.0102916839056681,0.0221188815358017,0.0020855825695274,0.005091821959763321
2025-04-30,-0.0298864315600717,-0.0248935346496322,-0.0249346948468296,-0.0138475205100068,-0.0232151189920672,-0.0179191416715154,0.006107664653832723
2025-05-02,-0.002464571780653,-0.0184619049509667,0.012420847540185,-0.0020135650699448,-0.0026274931326882,-0.0003320431395655,-0.037361741757710676
2025-05-05,0.0137945233683343,0.001456192864655,-0.0089006495068558,0.005256451099076,0.0123937253023589,0.0113290370481329,-0.03145849927117084
2025-05-06,-0.024370430544273,-0.033443735358268,-0.033009708737864,0.0030106163840912,-0.0341238393754805,-0.0223366369789351,-0.0019106906696092496
2025-05-07,-0.0010407993338883,0.0342666109486,0.0316265060240963,-0.0005265929436545,0.0117560617193239,0.0119389122909867,-0.011384763377168206
2025-05-08,-0.0081266930610544,-0.002020202020202,-0.010948905109489,0.0021601685985246,-0.0211813120309852,-0.01186314905583,0.006318533035958307
2025-05-09,-0.0195378151260504,-0.0097975708502023,0.0044280442804427,-0.0121970453709057,0.0106343514282181,-0.0065874200040183,0.0052660880535218
2025-05-12,0.0638525819584314,0.0394962793360045,0.0499632623071271,0.0136782159774335,0.0384803621681146,0.0400352774618795,0.06314616899655467
2025-05-13,0.0088620342396779,-0.0040906230333543,0.0499183578259856,0.0246245930904127,-0.0140795287187039,0.0083682942069087,0.010152280585241868
2025-05-14,0.0307446596126972,0.0021327014218008,0.045323261497445,0.0190110171662822,0.0021510516252389,0.0140906518625774,-0.0028178257737542234
2025-05-15,0.008715862870424,-0.0021281626862142,-0.0448459086078639,0.0084984411143518,0.0164559980920582,0.0075413229581688,-0.004144470399044975
2025-05-16,0.0007680491551458,0.0240126382306478,0.0409434801958166,0.0013961605584642,0.0083294228061943,0.0152513266395408,-0.0008985774907133148
2025-05-19,0.0084420567920184,-0.002159827213823,-0.0115433946130825,-0.0051785091868744,0.0100639906922628,0.0067720365482728,-0.01173908704907789
2025-05-20,-0.0273972602739727,0.0014687693259123,-0.0456314878892732,-0.0178187096451274,-0.0058169671139779,-0.0089696551390099,-0.00919624836148425
2025-05-21,0.0050860719874805,-0.0228483211115398,0.0022660321776568,-0.0023951485501707,-0.0046344571892017,0.0041817743063721,-0.023059121838798324
2025-05-22,0.00175165434021,0.0009479421755271,-0.0144698168663801,0.0091949325704945,0.0002328017692934,-3.954468853983872e-05,-0.0036122485818445016
2025-05-23,0.0279774625995725,-0.0033935758819351,-0.0261527873365451,0.0185260174124317,0.0170487606191087,0.0058710974693441,-0.03024427887573744
2025-05-27,-0.0003808073115004,-0.0175314465408804,-0.0501516211803125,-0.0093106079877893,0.0210353234677098,0.001128219939708,0.025298317070217013
2025-05-28,0.0078095238095237,-0.020324877970713,-0.0194007858546169,-0.0173582580115037,-0.005164371390493,0.0041171184978827,0.0010488254734115632
2025-05-29,0.0062370062370062,0.0007351139426612,-0.0145254194840971,-0.0042855649628933,-0.005079542283003,0.0043815674878115,-0.00234507522388816
2025-05-30,-0.04282494365139,0.0087332680378713,0.004574332909784,0.0245118622716775,-0.0045444344703771,0.0031884049333861,0.004501160816033689
2025-06-02,0.0533751962323389,0.0033174205032768,-0.0149253731343284,0.0112710692146114,0.0106520881474385,0.0071704177199023,0.00423197959474253
2025-06-03,-0.0810357675111773,-0.0061290322580644,-0.0125834617360039,0.0007092557880337,0.0098148561231317,0.0010322200103221,0.007783846649397574
2025-06-04,0.0133792823839449,0.0151736449204802,0.0083224967490247,0.0118969270490558,0.0107687210072895,0.0052765706709876,-0.002213746602105271
2025-06-05,-0.019003800760152,0.0149468467748381,0.0069641475367552,0.0059035421252751,0.0166639348740642,0.0066028556691364,-0.010797740805414291
2025-06-06,-0.0075448613376835,0.0146479760592219,-0.003842213114754,-0.000248681985477,0.0039767841788478,0.006539163650868,0.01639826694665114
2025-06-09,0.0123279227450174,0.0514591741695125,0.0429416302391361,0.0339286602656585,0.0282089712022268,0.0132710469606469,-0.012112562253018933
2025-06-10,-0.0052770448548813,-0.027017051745774,0.0014792899408282,0.0275224943463405,0.0020302982976729,0.0016642735003695,0.00605607184084711
2025-06-11,-0.0120383595184655,0.0238221682725134,-0.0125553914327917,0.0031842659798642,-0.0021300914380714,-0.0008749280393061,-0.019193760456297837
2025-06-12,-0.0239570425444032,-0.0069655427936273,-0.0186985789080029,-0.0152639686318444,-0.0287395220492528,-0.0143790700526842,0.002112895022762018
2025-06-13,-0.0061362674566228,-0.0085068278486679,-0.0114329268292683,0.0073473644292756,-0.0078263200214419,-0.0038490701456858,-0.013805244367089187
2025-06-16,-0.0048967426016606,-0.003838338225333,0.0272423541506039,0.007811397110724,0.0117780539197147,0.0049911681308973,0.010028031208825672
2025-06-17,-0.0049208386820711,0.0055152614082805,0.028271203402552,-0.0014474482887425,-0.0012281732258236,-0.0068800841798535,-0.014010719296581597
2025-06-18,-0.0083852934852719,0.0262228567135021,0.0175182481751825,-0.0345553165622369,-0.0074315654405475,-0.0019618915661949,0.004804743182752258
2025-06-20,0.0134154387508247,0.0156473331828781,-0.0034748076445768,-0.0049648527749102,0.0052802376106926,0.0061797234885996,0.02248450514132916
2025-06-23,-0.0596788194444444,0.0416265461817644,0.0034869240348691,0.0037051674735697,-0.0091371669311156,0.007746668282403,0.00248757334336136
2025-06-24,0.0060004615739672,-0.0225414207494845,0.0282948622486969,0.0049219865137568,0.007840971838763,0.0077604411074612,-0.005955331300461331
2025-06-25,-0.0075705437026841,0.0059653717445076,0.0263094376055998,0.0215506685605131,0.0299693184308569,0.0160241672147749,0.0062905831155934955
2025-06-26,-0.0023116042533518,0.0179346253977437,-0.0188146754468486,0.0072397756149016,-0.0050002659715943,0.0025722404271408,-0.0027783626191049127
2025-06-27,-0.0016218721037996,-0.0034100596760443,0.0016778523489933,0.0043792840822542,-0.0016573108794439,0.0081026256392673,0.00039801477495893245
2025-06-30,0.0016245068461357,-0.0009980039920158,-0.0138789184015314,0.0191469194312796,0.0031594730641533,0.0088140435204027,0.020340134193924886
2025-07-01,-0.0264133456904539,-0.0156985871271585,-0.0012132977432662,0.001860119047619,-0.0065125713980676,-0.002011484565508,0.012916154224275056
2025-07-02,-0.02284626368396,0.005509641873278,0.0621963070942663,0.0103973264017824,0.0038686798130138,-0.0038790676725595,0.022230770203315764
2025-07-03,-0.0109595713589869,0.0105984138428263,-0.0306495882891124,-0.0116685042263874,0.0116148370176096,0.0036709225630331,0.005225041050401336
2025-07-07,-0.0047927150730887,-0.0035566523916673,-0.0315863359850258,-0.0062248260710364,-0.0104366347177847,-0.0020183310625937,-0.016857939297312052
2025-07-08,-0.018540813869492,-0.0289918414918414,0.0050736892969316,0.0127118644067798,-0.0036052518295307,-0.0023439681603939,0.0002858039892503772
2025-07-09,-0.009322865554465,0.0111777944486122,0.0307692307692308,0.0025468437329452,-0.0037803099854187,0.0055216909436353,0.005380715910463962
2025-07-10,-0.0106488360574541,-0.0145411380666222,0.0419776119402983,0.002812556704772,0.0031441426790264,-0.0006635756040365,0.006014939675876629
2025-07-11,-0.0037546933667085,0.0332756154483173,0.002461951656222,0.0319370306704061,-0.0204809510942989,-0.0070453247348859,-0.005884835805047839
2025-07-14,0.1826633165829145,0.0086703096539162,0.0040187541862022,-0.0059617745046466,0.0194747875979257,0.0092488431862038,-0.012028812490351148
2025-07-15,-0.0630975143403441,-0.0004334007512281,-0.0011118523460084,0.0154348209560768,0.0080632068834893,0.0080578819843166,0.0023488240612374867
2025-07-16,-0.0410430839002268,-0.0069374187021244,0.0138023152270703,0.013549900112916,0.0094481425810608,0.0017463089379265,0.0050212956703405975
2025-07-17,-0.0030740127689762,0.022267501091544,-0.0144927536231883,0.0088268060673579,-0.001861306105084,0.0027135985764727,-0.0006661853268702389
2025-07-18,-0.0201612903225805,0.0284026195899773,-0.0158199643493761,-0.0191980971797486,-0.0069263146678032,-0.0068238660625654,0.005523241182089356
2025-07-21,-0.0137981118373274,-0.00844465979096,-0.007244736246321,-0.0043305040706738,0.009067010032727,-0.0010636961346789,0.0061558702516160135
2025-07-22,-0.0139911634756996,0.0018150087260033,-0.0072976054732041,0.0351426583159359,0.0236601446193109,-0.0034068931593833,0.009036182474420285
2025-07-23,0.0716952949962657,0.0071772001951084,0.0310130944176429,-0.0007563025210084,0.0098166519503455,0.0013264719491847,-0.0011660856188711044
2025-07-24,-0.0104529616724737,-0.0239380102393802,-0.0118092691622103,-0.0091665965856528,-0.0264376092994548,-0.0066207730956875,-0.0018211487803653226
2025-07-25,-0.0321596244131456,-0.0083640487666571,-0.0092446448703495,-0.0289424545917502,-0.0052831783601013,-0.020003157651384,0.0005614197975087887
2025-07-28,0.0014552510308027,-0.0137955682630449,-0.0421028675466543,0.0227252862512017,-0.0074888463989801,-0.0124712671785591,0.0007948746335069146
2025-07-29,0.0101719544683942,0.0073929115025006,0.029935851746258,0.0198273651824629,0.0702627495050034,0.009080474503589,-0.012987651582609505
2025-07-30,0.0107887796691439,-0.0042449097057343,-0.0221453287197231,0.006787899103327,0.0013499999999999,-0.0010393179764478,-0.010507881543836084
2025-07-31,-0.0201612903225805,-0.0356936416184971,0.0997876857749469,-0.0201431663059763,-0.0187746542168073,-0.0090630337465066,-0.007079622090835236
2025-08-01,-0.0183974824497701,-0.0142364753484189,-0.0356070356070354,-0.02217125382263,-0.0265126456668871,-0.0163903349519518,-0.0250035932739211
2025-08-04,0.0073982737361284,0.0162663423532989,0.013567615658363,0.0176353053600906,0.0176685833768948,0.0098083109720843,0.004792974350137147
2025-08-05,0.0004895960832311,-0.0148092744951383,-0.0035110818520958,-0.0087928973877413,-0.0094000410930757,-0.0031828712199734,-0.0021146907604691068
2025-08-06,-0.0137019818938095,0.0072881870634677,-0.0044043162299052,-0.0101627766772887,-0.0152450090744101,-0.01203868166568,0.05090680618623611
2025-08-07,-0.0012403870007443,-0.0241935483870967,0.0252156602521567,-0.010789176020186,0.0099520825654257,-0.0010077459287659,0.03179364268982976
2025-08-08,-0.0032290114257326,-0.0232486290260293,-0.0250269687162891,-0.0572609728208286,-0.0132429614181439,-0.0126125158178735,0.04235792328538146
2025-08-11,-0.0072265138300523,-0.0020559860825556,-0.0196946227041381,-0.0013062138458665,0.0064461587234492,0.004539986337724,-0.008337416841468825
2025-08-12,-0.0005020080321286,-0.0149762282091918,-0.0144469525959367,-0.0103699551569508,-0.0075598488030238,0.0002527532045495,0.010872441677679756
2025-08-13,0.0170768458061276,-0.0014479929209234,0.0391662849289968,0.0062305295950157,-0.0040203131612357,0.0064195124299089,0.01602441991019199
2025-08-14,0.02,-0.0004833642149358,-0.0218205862905002,0.0007505394502298,-0.0083917569577225,-0.0042533731072041,-0.0023571895917441354
2025-08-18,-0.0016945049624788,0.0477149995970016,0.0331230283911672,0.0193118965032341,0.0132297803963579,0.0133249283323577,-0.0030225698834628334
2025-08-19,0.0870514064015517,-0.011308562197092,-0.0135223555070884,-0.0007357674974707,0.0018501876618914,0.0075687108604336,-0.001429259958971918
2025-08-20,0.1869283961632835,0.0100373482726423,-0.0081804112314834,0.0258628624022088,-0.0031131279020684,0.0034134107941399,-0.019734572779050663
2025-08-21,-0.0826912234542378,0.0138664201525307,0.014489522960321,-0.0028709851067646,-0.004710739427301,0.0007735357027747,-0.004911289931109564
2025-08-22,-0.0331899200983405,-0.0114732923030164,0.0120852559876951,-0.0342810869174016,-0.0022867475005319,-0.0016015037153715,0.012716766064777785
2025-08-25,0.0292434837889383,0.0061491160645656,-0.0080330004342162,-0.0090375477499301,0.0130057033207184,0.0006187556267174,-0.0026343118159346535
2025-08-26,0.0463248919085854,-0.0183346065699007,0.0024075289997811,-0.0188980819857088,-0.0157327019205473,-0.0185775662479705,0.009464667467088184
2025-08-28,0.0791027154663519,0.0129182879377431,-0.0366812227074235,-0.0088164829899377,-0.0187105741473324,-0.0110069607231267,0.008980832210059075
2025-08-29,-0.0144055433989789,-0.0007682851874616,-0.0056663644605621,0.0120854684327564,0.0031597297886249,-0.0032307446111481,-0.00180597769760249
2025-09-02,-0.0083226632522406,0.0129110655426445,-0.0053274139844615,0.0208786017949929,-0.0089375964249613,0.0059444329936941,-0.010424735828844955
2025-09-03,0.1134602969657843,0.0083976906350753,-0.0078107565275608,0.0035165648713679,0.0083203607278974,0.0083858687421494,0.038089848308826335
